game_id,game_date,team_abbrev,home_away,shots_for,shots_against,goals_for,goals_against
2025020086,2025-10-18,CAR,away,40,28,4,3
2025020087,2025-10-18,VGK,home,28,27,6,1
2025020087,2025-10-18,CGY,away,27,28,1,6
2025020088,2025-10-18,SJS,home,31,27,0,3
2025020088,2025-10-18,PIT,away,27,31,3,0
2025020089,2025-10-19,WSH,home,31,24,3,4
2025020089,2025-10-19,VAN,away,24,31,4,3
2025020090,2025-10-19,DET,home,25,18,4,2
2025020090,2025-10-19,EDM,away,18,25,2,4
2025020091,2025-10-19,CHI,home,30,39,2,1
2025020091,2025-10-19,ANA,away,39,30,1,2
2025020092,2025-10-19,UTA,home,27,26,3,2
2025020092,2025-10-19,BOS,away,26,27,2,3
2025020093,2025-10-20,NYR,home,24,32,1,3
2025020093,2025-10-20,MIN,away,32,24,3,1
2025020094,2025-10-20,PHI,home,27,23,5,2
2025020094,2025-10-20,SEA,away,23,27,2,5
2025020095,2025-10-20,MTL,home,32,32,4,2
2025020095,2025-10-20,BUF,away,32,32,2,4
2025020096,2025-10-20,CGY,home,33,27,1,2
2025020096,2025-10-20,WPG,away,27,33,2,1
2025020097,2025-10-20,VGK,home,26,27,4,1
2025020097,2025-10-20,CAR,away,27,26,1,4
2025020098,2025-10-21,TOR,home,25,35,2,5
2025020098,2025-10-21,NJD,away,35,25,5,2
2025020099,2025-10-21,OTT,home,21,25,2,3
2025020099,2025-10-21,EDM,away,25,21,3,2
2025020100,2025-10-21,NYI,home,27,36,4,3
2025020100,2025-10-21,SJS,away,36,27,3,4
2025020101,2025-10-21,PIT,home,26,24,5,1
2025020101,2025-10-21,VAN,away,24,26,1,5
2025020102,2025-10-21,WSH,home,34,19,4,1
2025020102,2025-10-21,SEA,away,19,34,1,4
2025020103,2025-10-21,BOS,home,31,23,3,4
2025020103,2025-10-21,FLA,away,23,31,4,3
2025020104,2025-10-21,STL,home,18,28,1,2
2025020104,2025-10-21,LAK,away,28,18,2,1
2025020105,2025-10-21,NSH,home,28,32,2,5
2025020105,2025-10-21,ANA,away,32,28,5,2
2025020106,2025-10-21,DAL,home,23,29,1,5
2025020106,2025-10-21,CBJ,away,29,23,5,1
2025020107,2025-10-21,UTA,home,33,33,4,3
2025020107,2025-10-21,COL,away,33,33,3,4
2025020108,2025-10-22,NJD,home,35,31,4,1
2025020108,2025-10-22,MIN,away,31,35,1,4
2025020109,2025-10-22,BUF,home,31,31,4,2
2025020109,2025-10-22,DET,away,31,31,2,4
2025020110,2025-10-22,CGY,home,37,28,1,2
2025020110,2025-10-22,MTL,away,28,37,2,1
2025020111,2025-10-23,BOS,home,42,30,5,7
2025020111,2025-10-23,ANA,away,30,42,7,5
2025020112,2025-10-23,OTT,home,33,23,2,1
2025020112,2025-10-23,PHI,away,23,33,1,2
2025020113,2025-10-23,TBL,home,31,25,2,3
2025020113,2025-10-23,CHI,away,25,31,3,2
2025020114,2025-10-23,FLA,home,37,17,3,5
2025020114,2025-10-23,PIT,away,17,37,5,3
2025020115,2025-10-23,NYI,home,30,34,7,2
2025020115,2025-10-23,DET,away,34,30,2,7
2025020116,2025-10-23,NYR,home,28,24,5,6
2025020116,2025-10-23,SJS,away,24,28,6,5
2025020117,2025-10-23,STL,home,20,25,4,7
2025020117,2025-10-23,UTA,away,25,20,7,4
2025020118,2025-10-23,NSH,home,35,22,2,1
2025020118,2025-10-23,VAN,away,22,35,1,2
2025020119,2025-10-23,DAL,home,31,25,2,3
2025020119,2025-10-23,LAK,away,25,31,3,2
2025020120,2025-10-23,WPG,home,32,28,0,3
2025020120,2025-10-23,SEA,away,28,32,3,0
2025020121,2025-10-23,COL,home,48,31,4,5
2025020121,2025-10-23,CAR,away,31,48,5,4
2025020122,2025-10-23,EDM,home,29,27,6,5
2025020122,2025-10-23,MTL,away,27,29,5,6
2025020123,2025-10-24,BUF,home,30,34,5,3
2025020123,2025-10-24,TOR,away,34,30,3,5
2025020124,2025-10-24,NJD,home,29,17,3,1
2025020124,2025-10-24,SJS,away,17,29,1,3
2025020125,2025-10-24,CBJ,home,35,30,1,5
2025020125,2025-10-24,WSH,away,30,35,5,1
2025020126,2025-10-24,WPG,home,32,33,5,3
2025020126,2025-10-24,CGY,away,33,32,3,5
2025020127,2025-10-25,PHI,home,26,26,4,3
2025020127,2025-10-25,NYI,away,26,26,3,4
2025020128,2025-10-25,BOS,home,19,33,3,2
2025020128,2025-10-25,COL,away,33,19,2,3
2025020129,2025-10-25,TBL,home,33,40,4,3
2025020129,2025-10-25,ANA,away,40,33,3,4
2025020130,2025-10-25,FLA,home,26,17,3,0
2025020130,2025-10-25,VGK,away,17,26,0,3
2025020131,2025-10-25,MIN,home,35,41,2,6
2025020131,2025-10-25,UTA,away,41,35,6,2
2025020132,2025-10-25,TOR,home,23,26,4,3
2025020132,2025-10-25,BUF,away,26,23,3,4
2025020133,2025-10-25,DET,home,28,29,6,4
2025020133,2025-10-25,STL,away,29,28,4,6
2025020134,2025-10-25,PIT,home,31,41,4,5
2025020134,2025-10-25,CBJ,away,41,31,5,4
2025020135,2025-10-25,WSH,home,13,34,1,7
2025020135,2025-10-25,OTT,away,34,13,7,1
2025020136,2025-10-25,VAN,home,31,24,3,4
2025020136,2025-10-25,MTL,away,24,31,4,3
2025020137,2025-10-25,NSH,home,25,40,5,4
2025020137,2025-10-25,LAK,away,40,25,4,5
2025020138,2025-10-25,DAL,home,34,28,3,2
2025020138,2025-10-25,CAR,away,28,34,2,3
2025020139,2025-10-25,SEA,home,23,33,3,2
2025020139,2025-10-25,EDM,away,33,23,2,3
2025020140,2025-10-26,NJD,home,24,24,4,3
2025020140,2025-10-26,COL,away,24,24,3,4
2025020141,2025-10-26,TBL,home,28,19,2,1
2025020141,2025-10-26,VGK,away,19,28,1,2
2025020142,2025-10-26,MIN,home,33,25,5,6
2025020142,2025-10-26,SJS,away,25,33,6,5
2025020143,2025-10-26,WPG,home,30,32,2,3
2025020143,2025-10-26,UTA,away,32,30,3,2
2025020144,2025-10-26,CHI,home,23,22,1,3
2025020144,2025-10-26,LAK,away,22,23,3,1
2025020145,2025-10-26,NSH,home,25,28,2,3
2025020145,2025-10-26,DAL,away,28,25,3,2
2025020146,2025-10-26,CGY,home,30,31,5,1
2025020146,2025-10-26,NYR,away,31,30,1,5
2025020147,2025-10-26,VAN,home,27,29,4,3
2025020147,2025-10-26,EDM,away,29,27,3,4
2025020148,2025-10-27,PIT,home,26,28,6,3
2025020148,2025-10-27,STL,away,28,26,3,6
2025020149,2025-10-27,OTT,home,23,28,7,2
2025020149,2025-10-27,BOS,away,28,23,2,7
2025020150,2025-10-28,PHI,home,34,26,3,2
2025020150,2025-10-28,PIT,away,26,34,2,3
2025020151,2025-10-28,TOR,home,37,29,4,3
2025020151,2025-10-28,CGY,away,29,37,3,4
2025020152,2025-10-28,BUF,home,38,39,3,4
2025020152,2025-10-28,CBJ,away,39,38,4,3
2025020153,2025-10-28,FLA,home,33,17,2,3
2025020153,2025-10-28,ANA,away,17,33,3,2
2025020154,2025-10-28,BOS,home,22,35,5,2
2025020154,2025-10-28,NYI,away,35,22,2,5
2025020155,2025-10-28,CAR,home,24,35,3,6
2025020155,2025-10-28,VGK,away,35,24,6,3
2025020156,2025-10-28,NSH,home,20,32,2,5
2025020156,2025-10-28,TBL,away,32,20,5,2
2025020157,2025-10-28,MIN,home,35,21,3,4
2025020157,2025-10-28,WPG,away,21,35,4,3
2025020158,2025-10-28,STL,home,22,20,2,5
2025020158,2025-10-28,DET,away,20,22,5,2
2025020159,2025-10-28,DAL,home,19,24,1,0
2025020159,2025-10-28,WSH,away,24,19,0,1
2025020160,2025-10-28,CHI,home,26,24,7,3
2025020160,2025-10-28,OTT,away,24,26,3,7
2025020161,2025-10-28,COL,home,42,30,8,4
2025020161,2025-10-28,NJD,away,30,42,4,8
2025020162,2025-10-28,EDM,home,24,23,6,3
2025020162,2025-10-28,UTA,away,23,24,3,6
2025020163,2025-10-28,VAN,home,23,25,0,2
2025020163,2025-10-28,NYR,away,25,23,2,0
2025020164,2025-10-28,SEA,home,21,21,3,4
2025020164,2025-10-28,MTL,away,21,21,4,3
2025020165,2025-10-28,SJS,home,40,14,3,4
2025020165,2025-10-28,LAK,away,14,40,4,3
2025020166,2025-10-29,CBJ,home,24,36,6,3
2025020166,2025-10-29,TOR,away,36,24,3,6
2025020167,2025-10-30,BOS,home,22,40,4,3
2025020167,2025-10-30,BUF,away,40,22,3,4
2025020168,2025-10-30,OTT,home,38,29,4,3
2025020168,2025-10-30,CGY,away,29,38,3,4
2025020169,2025-10-30,TBL,home,33,21,2,1
2025020169,2025-10-30,DAL,away,21,33,1,2
2025020170,2025-10-30,PHI,home,18,33,4,1
2025020170,2025-10-30,NSH,away,33,18,1,4
2025020171,2025-10-30,CAR,home,34,28,6,2
2025020171,2025-10-30,NYI,away,28,34,2,6
2025020172,2025-10-30,STL,home,39,18,3,4
2025020172,2025-10-30,VAN,away,18,39,4,3
2025020173,2025-10-30,MIN,home,27,34,1,4
2025020173,2025-10-30,PIT,away,34,27,4,1
2025020174,2025-10-30,WPG,home,32,24,6,3
2025020174,2025-10-30,CHI,away,24,32,3,6
2025020175,2025-10-30,EDM,home,36,35,3,4
2025020175,2025-10-30,NYR,away,35,36,4,3
2025020176,2025-10-30,SJS,home,28,31,5,2
2025020176,2025-10-30,NJD,away,31,28,2,5
2025020177,2025-10-30,LAK,home,39,27,3,4
2025020177,2025-10-30,DET,away,27,39,4,3
2025020178,2025-10-31,VGK,home,23,26,2,4
2025020178,2025-10-31,COL,away,26,23,4,2
2025020179,2025-10-31,WSH,home,23,23,1,3
2025020179,2025-10-31,NYI,away,23,23,3,1
2025020180,2025-10-31,ANA,home,32,30,5,2
2025020180,2025-10-31,DET,away,30,32,2,5
2025020181,2025-11-01,BOS,home,22,29,2,1
2025020181,2025-11-01,CAR,away,29,22,1,2
2025020182,2025-11-01,WPG,home,34,30,5,2
2025020182,2025-11-01,PIT,away,30,34,2,5
2025020183,2025-11-01,NSH,home,24,35,4,2
2025020183,2025-11-01,CGY,away,35,24,2,4
2025020184,2025-11-01,SJS,home,23,38,3,2
2025020184,2025-11-01,COL,away,38,23,2,3
2025020185,2025-11-01,FLA,home,28,22,4,3
2025020185,2025-11-01,DAL,away,22,28,3,4
2025020186,2025-11-01,BUF,home,24,34,4,3
2025020186,2025-11-01,WSH,away,34,24,3,4
2025020187,2025-11-01,MTL,home,27,17,4,3
2025020187,2025-11-01,OTT,away,17,27,3,4
2025020188,2025-11-01,PHI,home,33,27,2,5
2025020188,2025-11-01,TOR,away,27,33,5,2
2025020189,2025-11-01,CBJ,home,35,39,3,2
2025020189,2025-11-01,STL,away,39,35,2,3
2025020190,2025-11-01,MIN,home,28,28,5,2
2025020190,2025-11-01,VAN,away,28,28,2,5
2025020191,2025-11-01,LAK,home,44,22,1,4
2025020191,2025-11-01,NJD,away,22,44,4,1
2025020192,2025-11-01,EDM,home,30,29,3,2
2025020192,2025-11-01,CHI,away,29,30,2,3
2025020193,2025-11-01,SEA,home,13,27,2,3
2025020193,2025-11-01,NYR,away,27,13,3,2
2025020194,2025-11-02,UTA,home,27,26,2,4
2025020194,2025-11-02,TBL,away,26,27,4,2
2025020195,2025-11-02,NYI,home,39,22,3,2
2025020195,2025-11-02,CBJ,away,22,39,2,3
2025020196,2025-11-02,PHI,home,18,21,1,2
2025020196,2025-11-02,CGY,away,21,18,2,1
2025020197,2025-11-02,ANA,home,29,33,4,1
2025020197,2025-11-02,NJD,away,33,29,1,4
2025020198,2025-11-02,SJS,home,18,32,2,3
2025020198,2025-11-02,DET,away,32,18,3,2
2025020199,2025-11-03,TOR,home,20,37,4,3
2025020199,2025-11-03,PIT,away,37,20,3,4
2025020200,2025-11-03,STL,home,22,26,3,2
2025020200,2025-11-03,EDM,away,26,22,2,3
2025020201,2025-11-03,NSH,home,29,36,4,5
2025020201,2025-11-03,VAN,away,36,29,5,4
2025020202,2025-11-03,SEA,home,24,30,3,1
2025020202,2025-11-03,CHI,away,30,24,1,3
2025020203,2025-11-04,BUF,home,18,35,1,2
2025020203,2025-11-04,UTA,away,35,18,2,1
2025020204,2025-11-04,MTL,home,20,42,4,5
2025020204,2025-11-04,PHI,away,42,20,5,4
2025020205,2025-11-04,NYI,home,33,27,3,4
2025020205,2025-11-04,BOS,away,27,33,4,3
2025020206,2025-11-04,NYR,home,26,32,0,3
2025020206,2025-11-04,CAR,away,32,26,3,0
2025020207,2025-11-04,DAL,home,27,26,4,3
2025020207,2025-11-04,EDM,away,26,27,3,4
2025020208,2025-11-04,MIN,home,24,34,3,2
2025020208,2025-11-04,NSH,away,34,24,2,3
2025020209,2025-11-04,COL,home,33,24,3,2
2025020209,2025-11-04,TBL,away,24,33,2,3
2025020210,2025-11-04,VGK,home,34,24,1,0
2025020210,2025-11-04,DET,away,24,34,0,1
2025020211,2025-11-04,ANA,home,32,21,7,3
2025020211,2025-11-04,FLA,away,21,32,3,7
2025020212,2025-11-04,LAK,home,26,23,3,0
2025020212,2025-11-04,WPG,away,23,26,0,3
2025020213,2025-11-05,TOR,home,19,24,5,3
2025020213,2025-11-05,UTA,away,24,19,3,5
2025020214,2025-11-05,WSH,home,32,24,6,1
2025020214,2025-11-05,STL,away,24,32,1,6
2025020215,2025-11-05,CGY,home,26,43,5,1
2025020215,2025-11-05,CBJ,away,43,26,1,5
2025020216,2025-11-05,VAN,home,45,28,2,5
2025020216,2025-11-05,CHI,away,28,45,5,2
2025020217,2025-11-05,SEA,home,30,23,1,6
2025020217,2025-11-05,SJS,away,23,30,6,1
2025020218,2025-11-06,BOS,home,25,22,3,2
2025020218,2025-11-06,OTT,away,22,25,2,3
2025020219,2025-11-06,BUF,home,28,17,0,3
2025020219,2025-11-06,STL,away,17,28,3,0
2025020220,2025-11-06,NJD,home,28,19,4,3
2025020220,2025-11-06,MTL,away,19,28,3,4
2025020221,2025-11-06,PIT,home,31,30,5,3
2025020221,2025-11-06,WSH,away,30,31,3,5
2025020222,2025-11-06,CAR,home,27,24,4,3
2025020222,2025-11-06,MIN,away,24,27,3,4
2025020223,2025-11-06,NSH,home,24,26,1,3
2025020223,2025-11-06,PHI,away,26,24,3,1
2025020224,2025-11-06,DAL,home,26,25,5,7
2025020224,2025-11-06,ANA,away,25,26,7,5
2025020225,2025-11-06,VGK,home,32,27,3,6
2025020225,2025-11-06,TBL,away,27,32,6,3
2025020226,2025-11-06,LAK,home,26,24,2,5
2025020226,2025-11-06,FLA,away,24,26,5,2
2025020227,2025-11-07,DET,home,33,26,1,4
2025020227,2025-11-07,NYR,away,26,33,4,1
2025020228,2025-11-07,NYI,home,27,26,2,5
2025020228,2025-11-07,MIN,away,26,27,5,2
2025020229,2025-11-07,CGY,home,33,27,0,4
2025020229,2025-11-07,CHI,away,27,33,4,0
2025020230,2025-11-07,SJS,home,28,33,2,1
2025020230,2025-11-07,WPG,away,33,28,1,2
2025020231,2025-11-08,NJD,home,24,34,2,1
2025020231,2025-11-08,PIT,away,34,24,1,2
2025020232,2025-11-08,PHI,home,22,14,2,3
2025020232,2025-11-08,OTT,away,14,22,3,2
2025020233,2025-11-08,NSH,home,21,22,4,5
2025020233,2025-11-08,DAL,away,22,21,5,4
2025020234,2025-11-08,TOR,home,33,39,3,5
2025020234,2025-11-08,BOS,away,39,33,5,3
2025020235,2025-11-08,MTL,home,23,27,6,2
2025020235,2025-11-08,UTA,away,27,23,2,6
2025020236,2025-11-08,TBL,home,20,30,3,2
2025020236,2025-11-08,WSH,away,30,20,2,3
2025020237,2025-11-08,NYR,home,33,26,0,5
2025020237,2025-11-08,NYI,away,26,33,5,0
2025020238,2025-11-08,CAR,home,35,22,6,3
2025020238,2025-11-08,BUF,away,22,35,3,6
2025020239,2025-11-08,STL,home,19,30,3,4
2025020239,2025-11-08,SEA,away,30,19,4,3
2025020240,2025-11-08,EDM,home,24,34,1,9
2025020240,2025-11-08,COL,away,34,24,9,1
2025020241,2025-11-08,VAN,home,24,32,4,3
2025020241,2025-11-08,CBJ,away,32,24,3,4
2025020242,2025-11-08,VGK,home,39,29,3,4
2025020242,2025-11-08,ANA,away,29,39,4,3
2025020243,2025-11-08,SJS,home,23,39,3,1
2025020243,2025-11-08,FLA,away,39,23,1,3
2025020244,2025-11-09,DET,home,46,20,1,5
2025020244,2025-11-09,CHI,away,20,46,5,1
2025020245,2025-11-09,PIT,home,33,27,2,3
2025020245,2025-11-09,LAK,away,27,33,3,2
2025020246,2025-11-09,TOR,home,20,47,4,5
2025020246,2025-11-09,CAR,away,47,20,5,4
2025020247,2025-11-09,OTT,home,25,31,4,2
2025020247,2025-11-09,UTA,away,31,25,2,4
2025020248,2025-11-09,DAL,home,25,31,2,1
2025020248,2025-11-09,SEA,away,31,25,1,2
2025020249,2025-11-09,MIN,home,19,36,2,0
2025020249,2025-11-09,CGY,away,36,19,0,2
2025020250,2025-11-09,VAN,home,33,32,4,5
2025020250,2025-11-09,COL,away,32,33,5,4
2025020251,2025-11-09,ANA,home,21,24,4,1
2025020251,2025-11-09,WPG,away,24,21,1,4
2025020252,2025-11-10,NJD,home,35,24,2,3
2025020252,2025-11-10,NYI,away,24,35,3,2
2025020253,2025-11-10,NYR,home,18,30,6,3
2025020253,2025-11-10,NSH,away,30,18,3,6
2025020254,2025-11-10,EDM,home,24,22,5,4
2025020254,2025-11-10,CBJ,away,22,24,4,5
2025020255,2025-11-10,VGK,home,32,20,2,3
2025020255,2025-11-10,FLA,away,20,32,3,2
2025020256,2025-11-11,BOS,home,32,33,5,3
2025020256,2025-11-11,TOR,away,33,32,3,5
2025020257,2025-11-11,MTL,home,22,26,1,5
2025020257,2025-11-11,LAK,away,26,22,5,1
2025020258,2025-11-11,OTT,home,29,33,2,3
2025020258,2025-11-11,DAL,away,33,29,3,2
2025020259,2025-11-11,CAR,home,31,28,1,4
2025020259,2025-11-11,WSH,away,28,31,4,1
2025020260,2025-11-11,STL,home,31,40,3,2
2025020260,2025-11-11,CGY,away,40,31,2,3
2025020261,2025-11-11,MIN,home,29,18,1,2
2025020261,2025-11-11,SJS,away,18,29,2,1
2025020262,2025-11-11,COL,home,36,36,4,1
2025020262,2025-11-11,ANA,away,36,36,1,4
2025020263,2025-11-11,VAN,home,33,30,3,5
2025020263,2025-11-11,WPG,away,30,33,5,3
2025020264,2025-11-11,SEA,home,23,34,1,2
2025020264,2025-11-11,CBJ,away,34,23,2,1
2025020265,2025-11-12,TBL,home,36,21,3,7
2025020265,2025-11-12,NYR,away,21,36,7,3
2025020266,2025-11-12,PHI,home,21,31,1,2
2025020266,2025-11-12,EDM,away,31,21,2,1
2025020267,2025-11-12,UTA,home,37,19,5,2
2025020267,2025-11-12,BUF,away,19,37,2,5
2025020268,2025-11-12,CHI,home,20,37,3,4
2025020268,2025-11-12,NJD,away,37,20,4,3
2025020269,2025-11-13,TOR,home,15,37,3,4
2025020269,2025-11-13,LAK,away,37,15,4,3
2025020270,2025-11-13,MTL,home,24,19,0,7
2025020270,2025-11-13,DAL,away,19,24,7,0
2025020271,2025-11-13,OTT,home,22,21,5,3
2025020271,2025-11-13,BOS,away,21,22,3,5
2025020272,2025-11-13,DET,home,33,28,6,3
2025020272,2025-11-13,ANA,away,28,33,3,6
2025020273,2025-11-13,FLA,home,28,40,6,3
2025020273,2025-11-13,WSH,away,40,28,3,6
2025020274,2025-11-13,CBJ,home,25,29,5,4
2025020274,2025-11-13,EDM,away,29,25,4,5
2025020275,2025-11-13,COL,home,34,21,6,3
2025020275,2025-11-13,BUF,away,21,34,3,6
2025020276,2025-11-13,CGY,home,36,17,2,0
2025020276,2025-11-13,SJS,away,17,36,0,2
2025020277,2025-11-13,VGK,home,29,24,3,4
2025020277,2025-11-13,NYI,away,24,29,4,3
2025020278,2025-11-13,SEA,home,18,26,5,3
2025020278,2025-11-13,WPG,away,26,18,3,5
2025020279,2025-11-14,CAR,home,38,17,4,3
2025020279,2025-11-14,VAN,away,17,38,3,4
2025020280,2025-11-14,STL,home,17,31,5,6
2025020280,2025-11-14,PHI,away,31,17,6,5
2025020281,2025-11-14,NSH,home,30,17,2,1
2025020281,2025-11-14,PIT,away,17,30,1,2
2025020282,2025-11-14,UTA,home,30,21,2,3
2025020282,2025-11-14,NYI,away,21,30,3,2
2025020283,2025-11-15,FLA,home,23,20,1,3
2025020283,2025-11-15,TBL,away,20,23,3,1
2025020284,2025-11-15,MIN,home,30,28,2,0
2025020284,2025-11-15,ANA,away,28,30,0,2
2025020285,2025-11-15,MTL,home,28,23,2,3
2025020285,2025-11-15,BOS,away,23,28,3,2
2025020286,2025-11-15,OTT,home,17,18,0,1
2025020286,2025-11-15,LAK,away,18,17,1,0
2025020287,2025-11-15,DET,home,28,27,4,5
2025020287,2025-11-15,BUF,away,27,28,5,4
2025020288,2025-11-15,WSH,home,31,31,2,3
2025020288,2025-11-15,NJD,away,31,31,3,2
2025020289,2025-11-15,CAR,home,36,23,3,4
2025020289,2025-11-15,EDM,away,23,36,4,3
2025020290,2025-11-15,CBJ,home,27,33,1,2
2025020290,2025-11-15,NYR,away,33,27,2,1
2025020291,2025-11-15,CHI,home,32,33,3,2
2025020291,2025-11-15,TOR,away,33,32,2,3
2025020292,2025-11-15,STL,home,23,34,1,4
2025020292,2025-11-15,VGK,away,34,23,4,1
2025020293,2025-11-15,DAL,home,28,21,5,1
2025020293,2025-11-15,PHI,away,21,28,1,5
2025020294,2025-11-15,CGY,home,34,23,3,4
2025020294,2025-11-15,WPG,away,23,34,4,3
2025020295,2025-11-15,SEA,home,23,26,4,1
2025020295,2025-11-15,SJS,away,26,23,1,4
2025020296,2025-11-16,PIT,home,22,21,4,0
2025020296,2025-11-16,NSH,away,21,22,0,4
2025020297,2025-11-16,TBL,home,30,18,2,6
2025020297,2025-11-16,VAN,away,18,30,6,2
2025020298,2025-11-16,MIN,home,28,25,3,2
2025020298,2025-11-16,VGK,away,25,28,2,3
2025020299,2025-11-16,NYR,home,19,42,1,2
2025020299,2025-11-16,DET,away,42,19,2,1
2025020300,2025-11-16,COL,home,28,29,4,1
2025020300,2025-11-16,NYI,away,29,28,1,4
2025020301,2025-11-17,BOS,home,30,32,1,3
2025020301,2025-11-17,CAR,away,32,30,3,1
2025020302,2025-11-17,BUF,home,28,33,5,1
2025020302,2025-11-17,EDM,away,33,28,1,5
2025020303,2025-11-17,FLA,home,41,15,8,5
2025020303,2025-11-17,VAN,away,15,41,5,8
2025020304,2025-11-17,WSH,home,25,31,2,1
2025020304,2025-11-17,LAK,away,31,25,1,2
2025020305,2025-11-17,CBJ,home,23,32,4,3
2025020305,2025-11-17,MTL,away,32,23,3,4
2025020306,2025-11-17,ANA,home,26,18,3,2
2025020306,2025-11-17,UTA,away,18,26,2,3
2025020307,2025-11-18,TOR,home,29,29,3,2
2025020307,2025-11-18,STL,away,29,29,2,3
2025020308,2025-11-18,DET,home,27,22,4,2
2025020308,2025-11-18,SEA,away,22,27,2,4
2025020309,2025-11-18,TBL,home,29,32,5,1
2025020309,2025-11-18,NJD,away,32,29,1,5
2025020310,2025-11-18,DAL,home,24,22,2,3
2025020310,2025-11-18,NYI,away,22,24,3,2
2025020311,2025-11-18,WPG,home,30,22,5,2
2025020311,2025-11-18,CBJ,away,22,30,2,5
2025020312,2025-11-18,CHI,home,23,21,5,2
2025020312,2025-11-18,CGY,away,21,23,2,5
2025020313,2025-11-18,VGK,home,26,19,3,2
2025020313,2025-11-18,NYR,away,19,26,2,3
2025020314,2025-11-18,SJS,home,22,26,3,2
2025020314,2025-11-18,UTA,away,26,22,2,3
2025020315,2025-11-19,WSH,home,22,30,7,4
2025020315,2025-11-19,EDM,away,30,22,4,7
2025020316,2025-11-19,BUF,home,30,35,2,6
2025020316,2025-11-19,CGY,away,35,30,6,2
2025020317,2025-11-19,MIN,home,19,45,4,3
2025020317,2025-11-19,CAR,away,45,19,3,4
2025020318,2025-11-19,ANA,home,33,39,4,3
2025020318,2025-11-19,BOS,away,39,33,3,4
2025020319,2025-11-20,TOR,home,29,30,2,3
2025020319,2025-11-20,CBJ,away,30,29,3,2
2025020320,2025-11-20,MTL,home,28,36,4,8
2025020320,2025-11-20,WSH,away,36,28,8,4
2025020321,2025-11-20,DET,home,29,26,0,5
2025020321,2025-11-20,NYI,away,26,29,5,0
2025020322,2025-11-20,TBL,home,35,25,2,1
2025020322,2025-11-20,EDM,away,25,35,1,2
2025020323,2025-11-20,FLA,home,24,32,1,0
2025020323,2025-11-20,NJD,away,32,24,0,1
2025020324,2025-11-20,PHI,home,28,29,3,2
2025020324,2025-11-20,STL,away,29,28,2,3
2025020325,2025-11-20,CHI,home,24,27,2,3
2025020325,2025-11-20,SEA,away,27,24,3,2
2025020326,2025-11-20,COL,home,35,19,6,3
2025020326,2025-11-20,NYR,away,19,35,3,6
2025020327,2025-11-20,UTA,home,26,33,1,4
2025020327,2025-11-20,VGK,away,33,26,4,1
2025020328,2025-11-20,VAN,home,36,24,2,4
2025020328,2025-11-20,DAL,away,24,36,4,2
2025020329,2025-11-20,ANA,home,25,25,2,3
2025020329,2025-11-20,OTT,away,25,25,3,2
2025020330,2025-11-20,SJS,home,24,34,4,3
2025020330,2025-11-20,LAK,away,34,24,3,4
2025020331,2025-11-21,BUF,home,31,23,9,3
2025020331,2025-11-21,CHI,away,23,31,3,9
2025020332,2025-11-21,PIT,home,19,21,0,5
2025020332,2025-11-21,MIN,away,21,19,5,0
2025020333,2025-11-21,WPG,home,28,28,3,4
2025020333,2025-11-21,CAR,away,28,28,4,3
2025020334,2025-11-21,LAK,home,32,26,1,2
2025020334,2025-11-21,BOS,away,26,32,2,1
2025020335,2025-11-22,DET,home,33,35,4,3
2025020335,2025-11-22,CBJ,away,35,33,3,4
2025020336,2025-11-22,NYI,home,30,22,1,2
2025020336,2025-11-22,STL,away,22,30,2,1
2025020337,2025-11-22,MTL,home,29,26,5,2
2025020337,2025-11-22,TOR,away,26,29,2,5
2025020338,2025-11-22,FLA,home,38,31,3,6
2025020338,2025-11-22,EDM,away,31,38,6,3
2025020339,2025-11-22,PHI,home,29,35,6,3
2025020339,2025-11-22,NJD,away,35,29,3,6
2025020340,2025-11-22,PIT,home,32,21,2,3
2025020340,2025-11-22,SEA,away,21,32,3,2
2025020341,2025-11-22,WSH,home,32,16,3,5
2025020341,2025-11-22,TBL,away,16,32,5,3
2025020342,2025-11-22,SJS,home,19,27,2,3
2025020342,2025-11-22,OTT,away,27,19,3,2
2025020343,2025-11-22,NSH,home,35,26,0,3
2025020343,2025-11-22,COL,away,26,35,3,0
2025020344,2025-11-22,UTA,home,34,22,3,2
2025020344,2025-11-22,NYR,away,22,34,2,3
2025020345,2025-11-22,CGY,home,33,30,3,2
2025020345,2025-11-22,DAL,away,30,33,2,3
2025020346,2025-11-22,ANA,home,33,32,4,3
2025020346,2025-11-22,VGK,away,32,33,3,4
2025020347,2025-11-23,BUF,home,21,30,4,1
2025020347,2025-11-23,CAR,away,30,21,1,4
2025020348,2025-11-23,WPG,home,32,30,0,3
2025020348,2025-11-23,MIN,away,30,32,3,0
2025020349,2025-11-23,NYI,home,34,19,1,0
2025020349,2025-11-23,SEA,away,19,34,0,1
2025020350,2025-11-23,CHI,home,22,26,0,1
2025020350,2025-11-23,COL,away,26,22,1,0
2025020351,2025-11-23,SJS,home,31,35,3,1
2025020351,2025-11-23,BOS,away,35,31,1,3
2025020352,2025-11-23,VAN,home,31,21,2,5
2025020352,2025-11-23,CGY,away,21,31,5,2
2025020353,2025-11-24,TBL,home,18,20,3,0
2025020353,2025-11-24,PHI,away,20,18,0,3
2025020354,2025-11-24,NJD,home,20,35,4,3
2025020354,2025-11-24,DET,away,35,20,3,4
2025020355,2025-11-24,NYR,home,21,21,3,2
